"sex","sit","stand","step","sleep","outcome"
"Male",0.610084931722771,0.0729112036771632,0.0140629420731508,0.302940922526915,-1.01722880174182
"Female",0.625850439766519,0.0334686436568049,0.015250478726161,0.325430437850515,-0.754741907015844
"Female",0.603243116093923,0.109357816718644,0.053996573914364,0.233402493273069,0.337145703163816
"Female",0.639768223732581,0.0445129642234724,0.0125812509640182,0.303137561079928,-0.330372603203708
"Female",0.373555201743104,0.215010747313605,0.0386224587977588,0.372811592145532,-0.384865034414146
"Male",0.325600892815896,0.177523554301083,0.0706924075694345,0.426183145313586,-0.53132808549223
"Female",0.376755560322529,0.186472360991958,0.117990234158134,0.318781844527379,0.452914940451175
"Female",0.334836146726255,0.271212658643696,0.0748136350333035,0.319137559596746,-0.470377139471073
"Male",0.324368807656966,0.204384876760401,0.127492735599405,0.343753579983229,-0.0269079931580697
"Female",0.442392222070612,0.1935187277773,0.0336552623143007,0.330433787837788,0.318249474041965
"Male",0.485153698482085,0.128344228162889,0.0444189285329068,0.34208314482212,0.341897669918337
"Female",0.522219828961613,0.106806784459738,0.062464556002636,0.308508830576013,0.406409021965069
"Female",0.58529631256038,0.0893656080676285,0.0394184546958882,0.285919624676104,0.329628762750544
"Male",0.462070977252824,0.153750712400889,0.0388694721660486,0.345308838180239,-0.399182743403431
"Female",0.508202404122336,0.0974269027484599,0.0365897742131611,0.357780918916043,-0.239894790533922
"Female",0.418214119907347,0.113647867337508,0.034494545291065,0.43364346746408,-0.727667130527278
"Male",0.610746664538749,0.0862648477683295,0.0295711509431113,0.27341733674981,-0.376293541722071
"Male",0.384751495947421,0.241782078662277,0.0559543688445724,0.317512056545729,-1.50474485092165
"Female",0.39167753842942,0.146179485807761,0.0760304849682452,0.386112490794573,0.109798936209847
"Male",0.351819536479677,0.25321358790128,0.0761275906018081,0.318839285017235,-0.154719023366995
"Female",0.344929003045414,0.231495123511739,0.0735452908125941,0.350030582630253,1.07846768092649
"Female",0.594127430813693,0.0321989797178797,0.0175249812508188,0.356148608217609,-0.496751209446393
"Female",0.355368969270057,0.219516926063127,0.0628360618226266,0.36227804284419,-0.758952044799905
"Female",0.394406901365913,0.122246091798488,0.0298080517196303,0.453538955115969,-0.507497271567718
"Male",0.392189080088236,0.256623701300715,0.136794496022284,0.214392722588765,-0.355669643377071
"Female",0.34522892736533,0.202220867156908,0.0525850836815311,0.39996512179623,-0.282004193137936
"Female",0.453787623399353,0.171643637466386,0.0319066604178431,0.342662078716418,-1.4212439121329
"Female",0.54534447940631,0.0797905135841046,0.0146956439822574,0.360169363027327,-0.705072426559225
"Male",0.317564398851057,0.175145313950388,0.117781190820131,0.389509096378424,-0.0303925410045324
"Female",0.446050533640181,0.108486173873354,0.0777654009141883,0.367697891572277,0.0848247743141226
"Female",0.409529793484462,0.153846840354544,0.0229786451108267,0.413644721050168,-1.60679510935854
"Female",0.341292885258503,0.174204789713742,0.0671199091265177,0.417382415901238,0.343005887592645
"Male",0.468388000798337,0.0906268186114686,0.106468611068109,0.334516569522086,0.101523507514942
"Female",0.493337121852828,0.108573031616182,0.0440651591235813,0.354024687407408,-0.320822661784727
"Female",0.206595328656535,0.438818366337199,0.0697230577564479,0.284863247249817,-0.202016843266127
"Female",0.595760277059815,0.0475089422674389,0.0239197019324067,0.332811078740339,0.115499996642363
"Male",0.492394208986154,0.0777528916421166,0.0514121474039933,0.378440751967736,0.093710455818879
"Male",0.466513817043406,0.188628693328438,0.0264185157306003,0.318438973897556,-1.14363890785289
"Male",0.356711399687947,0.151890449021699,0.0566394929530051,0.434758658337348,0.740539578737131
"Male",0.356420155013359,0.116776519891069,0.0205645658194895,0.506238759276082,-1.22042019572268
"Male",0.43469917015962,0.135261825498866,0.0546273362309768,0.375411668110538,0.247812707892799
"Male",0.378242671633418,0.185052451370194,0.0483161820982226,0.388388694898165,-0.641267584403647
"Male",0.437531802408994,0.175524427692228,0.0603420882806828,0.326601681618095,-0.389456882117787
"Female",0.362084780785371,0.238590784263258,0.020994571373474,0.378329863577897,0.414855783483608
"Male",0.496880014123587,0.145394342278314,0.0491928139698035,0.308532829628295,-0.267335657301969
"Female",0.605944462075665,0.0727078736591664,0.0584667165530742,0.262880947712094,0.0170936111150542
"Female",0.364302825792326,0.223938290721287,0.104992305168399,0.306766578317988,0.241366154902476
"Male",0.318159648933413,0.222732576669575,0.076241888745933,0.382865885651079,-0.370545521721887
"Female",0.351971421183184,0.192434233046728,0.0705900065620991,0.385004339207988,0.0105299336453655
"Female",0.527091521051231,0.0998215663344593,0.0482140410518699,0.32487287156244,-0.364484459565234
"Female",0.242998059132243,0.389667470363212,0.100257039351466,0.267077431153078,-0.121231211464831
"Female",0.423046980757638,0.153974601940996,0.0396043781940005,0.383374039107366,0.0383620762643409
"Male",0.348802668269898,0.237182566136853,0.0622295557617117,0.351785209831537,-0.3080285840056
"Male",0.52577503225277,0.0671582215180269,0.0229468079976491,0.384119938231554,-0.71152360742344
"Female",0.423769022272853,0.134553453474339,0.0625604668512162,0.379117057401591,-0.27988196151132
"Female",0.438524982839468,0.0874760127369834,0.0189483462508891,0.45505065817266,-0.131149808911778
"Female",0.477851878525125,0.0662343341434853,0.0300999667796051,0.425813820551785,-0.487476469151783
"Male",0.251002342949437,0.280433181001511,0.189804965207893,0.278759510841159,1.20131464345126
"Male",0.44476780736199,0.117490799285225,0.0368108293731527,0.400930563979632,-0.983169956720281
"Male",0.371174406808428,0.186021570761715,0.0740903874559825,0.368713634973874,0.251842990504458
"Female",0.429430081803101,0.160972896798261,0.0470035991388928,0.362593422259745,-0.441202119550936
"Male",0.450315448758659,0.119033767218943,0.0398755916255136,0.390775192396884,-0.587326705016461
"Female",0.574725392704231,0.0559082594206166,0.0222619634276543,0.347104384447498,-0.542610531412498
"Female",0.296432721604612,0.254451124552207,0.0684247121958283,0.380691441647352,-0.401994720770456
"Male",0.394873334287729,0.107024384401895,0.034365439467217,0.463736841843159,-0.385830326062793
"Female",0.372740530528339,0.187761434131634,0.0882178948043514,0.351280140535675,0.762338721316789
"Male",0.465782087002496,0.116357459782573,0.0420769465676076,0.375783506647323,-0.893426365437055
"Male",0.647126087902447,0.0409277859476998,0.0282157427267302,0.283730383423124,0.301257089032538
"Male",0.420176278359592,0.0752761241447114,0.0332430932300383,0.471304504265658,-1.25697353680227
"Female",0.386038878005197,0.159781434401434,0.0666658161558675,0.387513871437501,0.0750133408496077
"Male",0.295971875626795,0.33036305821683,0.0740973089809514,0.299567757175424,-0.165795658752108
"Female",0.359376110523433,0.171680321283992,0.11286823769725,0.356075330495325,1.30835832728689
"Female",0.501557697651034,0.105808521803159,0.0387955779692305,0.353838202576576,-0.642737606759432
"Female",0.25433994113744,0.273895908714648,0.130557863954253,0.341206286193659,0.320685878350714
"Male",0.304036850197357,0.206494801985859,0.0835236125967956,0.405944735219988,-0.147642167826825
"Female",0.641171743906104,0.109294476309733,0.026831530677238,0.222702249106926,0.296847876095356
"Male",0.449116031586495,0.164688799691657,0.0456893773065991,0.340505791415249,-0.545354721595246
"Male",0.481417918593447,0.0720139801746495,0.0470309660306335,0.39953713520127,0.141041104391029
"Female",0.419456726949287,0.157192361432189,0.031931707232567,0.391419204385957,-0.688103464143841
"Male",0.464301404497174,0.117101312791713,0.0876828233342472,0.330914459376866,0.0673703299561619
"Male",0.403506218784224,0.174924209319332,0.0834374746494428,0.338132097247001,0.917668702601774
"Male",0.598850869649564,0.0408425619259205,0.00775553588595514,0.352551032538561,-1.56589860106588
"Female",0.429985338698204,0.131509608614645,0.0958127751743315,0.342692277512819,0.147269172705001
"Female",0.600209870702052,0.0535536661314053,0.0291049150672665,0.317131548099277,-0.514148539456636
"Male",0.391528263380011,0.163003857538006,0.0415381839593591,0.403929695122624,0.385989070243654
"Male",0.400519116539567,0.160152895340592,0.084708398911189,0.354619589208652,0.0737461637322046
"Male",0.539598718512649,0.0799016898197512,0.01523832358808,0.36526126807952,-0.271723769096051
"Female",0.516555566533401,0.103014522596943,0.0542943771717625,0.326135533697893,-0.43709221571767
"Male",0.441660241682822,0.149027094108658,0.0597958179885537,0.349516846219967,-0.455989006605578
"Male",0.479458092610705,0.0623929901598745,0.0116010867239324,0.446547830505488,-1.31462802038752
"Male",0.357435667509108,0.24077302066328,0.0543538117179576,0.347437500109655,-1.13192327564481
"Male",0.522082094101704,0.0989282290002745,0.0230857586586363,0.355903918239385,-0.797759336230719
"Male",0.431477894942591,0.146812334534093,0.0407759177273296,0.380933852795986,-1.28053970706622
"Female",0.421632669085778,0.141469875025025,0.0509022361081402,0.385995219781057,0.764321520391851
"Female",0.384576526078566,0.161970617467815,0.0328236496944203,0.420629206759199,0.0324698982569747
"Male",0.515244774711297,0.152961384169896,0.0318346828321064,0.2999591582867,-1.44642036097777
"Male",0.456488586266213,0.140727879319483,0.0445156873865503,0.358267847027754,-0.636090574264465
"Male",0.45908580231193,0.108300243692817,0.0646218811649491,0.367992072830304,-0.136976073110533
"Male",0.385208497066139,0.212134747291848,0.0606485138713708,0.342008241770642,-0.322892832742084
"Male",0.420969966598813,0.18654911790205,0.133965940554174,0.258514974944962,0.767590461398109
"Female",0.478047497792347,0.132127056595353,0.0212382322983086,0.368587213313992,-1.46063300151911
"Female",0.444262841905172,0.130506093441789,0.0374170708818487,0.38781399377119,0.319905558502291
"Female",0.398864267547028,0.207493462509712,0.0875065620993094,0.306135707843951,1.56531188825116
"Male",0.397868429605651,0.212787052397177,0.0524947470526866,0.336849770944485,-0.216710725185803
"Female",0.325831071954776,0.201247363735393,0.0356663914282923,0.437255172881539,0.530525085485716
"Female",0.351359792582473,0.132699488888438,0.0919769104026891,0.4239638081264,-0.18940096135918
"Female",0.4512690542468,0.132905343612267,0.107967777758875,0.307857824382058,0.182561675659683
"Female",0.500078356237742,0.108370248734493,0.0693348044253234,0.322216590602441,-0.12730105274139
"Male",0.194874690261112,0.360659243828283,0.087663744473507,0.356802321437098,-0.673717560403642
"Male",0.553935470274616,0.0941445342975682,0.0311751775887576,0.320744817839058,-0.567152260424392
"Female",0.372844725330127,0.221085900770631,0.0441278643782031,0.361941509521038,0.300007414680239
"Female",0.566165669984689,0.0965040901510435,0.0273296494743284,0.310000590389939,-0.26466357877828
"Female",0.346624453547552,0.236779539896748,0.0614626334356526,0.355133373120047,-0.0196551209870939
"Female",0.479623163589513,0.1522309578882,0.0786833226205224,0.289462555901764,0.0944702530798933
"Male",0.468630737816384,0.118059022158606,0.0678944032226617,0.345415836802348,0.107224962739694
"Female",0.538366724891237,0.143133150476499,0.0295682650553669,0.288931859576898,-0.38569882526553
"Female",0.444328337643085,0.12762584858276,0.0249734903967794,0.403072323377376,-0.132230429680919
"Male",0.434132505415489,0.103996582675299,0.0374393998767601,0.424431512032452,0.0470381573093349
"Female",0.536266383823006,0.0667581267544081,0.0216912946455676,0.375284194777019,-0.319739731382537
"Male",0.431105150763962,0.153601844418443,0.041819047797858,0.373473957019737,-0.846925149771579
"Female",0.360509497220687,0.162098174861022,0.0582975339104457,0.419094794007846,-0.580009999159983
"Male",0.412300203631304,0.186850090903616,0.0470280250101873,0.353821680454893,-0.961715047586756
"Female",0.523202714658203,0.0826696020590588,0.0563630611570866,0.337764622125652,0.802277444748839
"Female",0.511695525332993,0.0773027662240669,0.0348849119016398,0.3761167965413,-0.793293456610115
"Female",0.402222227448957,0.156288840068767,0.151688244953446,0.28980068752883,0.829782319454428
"Male",0.621582884543032,0.0742391324694811,0.00634116354698346,0.297836819440503,-1.27920526602685
"Female",0.588221444831674,0.115336780289598,0.0163976517962883,0.280044123082439,-0.556825900314709
"Female",0.354148631882113,0.218749657038745,0.0898992092783763,0.337202501800766,-0.245794965515235
"Male",0.310577889832714,0.289869753869774,0.0727330846220356,0.326819271675477,-0.638256538876384
"Female",0.407147995512755,0.135992410422547,0.0895371056851625,0.367322488379536,0.632012103409073
"Female",0.444635284422341,0.195303216202514,0.0934374573427369,0.266624042032408,0.655563726290496
"Female",0.405539688978945,0.160633752228693,0.0256843586580772,0.408142200134285,-0.0581135015438251
"Male",0.406983821536302,0.170944385477327,0.0663864583864396,0.355685334599931,-0.240692801558281
"Female",0.606574488360171,0.0793166247174148,0.0177443850077349,0.29636450191468,-0.902300887911959
"Female",0.424780246296036,0.173464599437636,0.0763829108870359,0.325372243379292,0.240916876706626
"Female",0.530551352542916,0.0849254381584452,0.0315272718500815,0.352995937448557,-0.637218231631892
"Male",0.564146829636575,0.107874496009761,0.0379943705999665,0.289984303753697,-1.35784183632483
"Female",0.457517209904209,0.145258796497486,0.0227691216085317,0.374454871989773,-1.06605344810392
"Female",0.351424475513959,0.166146587769185,0.154464773063825,0.32796416365303,1.41080037371597
"Female",0.453946498265901,0.103881575975006,0.0358898838554655,0.406282041903628,0.936229005681841
"Female",0.42140211894052,0.197812667689423,0.0538301059424151,0.326955107427641,-0.577685487339508
"Male",0.487111777943013,0.0804762079205322,0.0261405268921298,0.406271487244325,-1.24117262368448
"Male",0.460855289775739,0.101536326996408,0.0271414735530983,0.410466909674755,-1.32704451724575
"Female",0.300984550112681,0.367991301460688,0.0943028344367411,0.23672131398989,0.407296747146915
"Female",0.463758607000949,0.178224591855509,0.0358048125222326,0.322211988621309,0.366139559059257
"Female",0.416513005790896,0.121279773858133,0.0264693310169351,0.435737889334036,0.188185851475102
"Female",0.395449376049561,0.149392727938606,0.105193757543756,0.349964138468077,0.294558506408384
"Female",0.399283311578392,0.173720748841933,0.054609633458997,0.372386306120678,-0.816488237318729
"Male",0.28751062428142,0.325803071037706,0.0693009558677359,0.317385348813138,0.0712401477320212
"Female",0.262574205329328,0.283281295510937,0.137563773285794,0.316580725873941,1.62133542663107
"Female",0.217271362755765,0.320436418542835,0.120969968919653,0.341322249781747,0.215470710486253
"Female",0.413474170001723,0.126945327371143,0.0790502713930055,0.380530231234128,0.292347486981533
"Female",0.398488544999502,0.169761865752081,0.0375872936371711,0.394162295611246,0.870032880800632
"Male",0.284392670950363,0.248735350225013,0.137626670017379,0.329245308807245,-0.340694270288044
"Female",0.352011268258573,0.12468817105485,0.0298910509911144,0.493409509695463,-0.427147841202014
"Female",0.450958547743265,0.23830508694102,0.0240761560686251,0.286660209247089,-0.165589141336187
"Female",0.39506077265688,0.17115856777478,0.113248054681754,0.320532604886585,1.1307487583602
"Male",0.393007408051682,0.164898200280229,0.0810530402139095,0.361041351454179,-0.270470624042444
"Female",0.456985637269496,0.157249697767842,0.0672579630874682,0.318506701875194,0.853965867418863
"Female",0.392888313354155,0.167108382283519,0.0484445595238031,0.391558744838523,0.645867567850966
"Female",0.31411633525228,0.180941428693681,0.0688281362342824,0.436114099819756,0.395281364282554
"Male",0.304778684933529,0.169488294659664,0.17185516411509,0.353877856291716,0.00675171808401581
"Male",0.362928255918385,0.208975668892108,0.0486066110176751,0.379489464171832,-0.0781924804866201
"Female",0.381492247693637,0.211055948399453,0.0759625102765634,0.331489293630347,-0.640997383426522
"Female",0.438754551509605,0.14036520106119,0.0764071458220221,0.344473101607183,0.280104878998216
"Female",0.586689518875271,0.0909225578063628,0.0190995427125819,0.303288380605784,0.600111834522398
"Male",0.390293015047119,0.25733606753309,0.0816392404797384,0.270731676940053,0.0434182201658432
"Male",0.494651719689298,0.123560012405966,0.0550906241916802,0.326697643713056,-1.05358948603053
"Male",0.46440519194366,0.119097221878463,0.0274739460135034,0.389023640164374,-1.0886683430786
"Female",0.350201895875898,0.167729020530899,0.0279225880595846,0.454146495533618,-0.714487753603062
"Female",0.309153244574349,0.290099624506299,0.119326718005067,0.281420412914284,0.587071239005304
"Male",0.542399435551479,0.0617880401877766,0.0282501579724286,0.367562366288316,-1.03198194699122
"Female",0.443749223225253,0.144874856969456,0.046399144721014,0.364976775084277,0.492259073406205
"Female",0.332856703595609,0.210721667639254,0.0750917791740038,0.381329849591134,0.0344396676335547
"Female",0.398537699747176,0.134157271133039,0.0592783091022108,0.408026720017574,-0.0346457895183535
"Male",0.372817436378876,0.217575788579969,0.0735492445044214,0.336057530536734,-0.325388887836509
"Female",0.293509385832409,0.195850060916292,0.0658411621054784,0.44479939114582,-0.226928527665603
"Female",0.568328942935857,0.0690377782839328,0.0641194287595703,0.29851385002064,-0.371027938561714
"Male",0.339384291088821,0.173455696344168,0.110258373686665,0.376901638880346,-0.765429008548455
"Female",0.52112340607622,0.103864568377364,0.0257283780068207,0.349283647539595,-1.00159931024886
"Male",0.244927431963714,0.318328362680717,0.0667514493071463,0.369992756048423,0.236140706446831
"Female",0.517375859413992,0.0742670784114373,0.0572683997430466,0.351088662431524,0.841060897385394
"Female",0.408032686985142,0.256774502361856,0.0393447777144117,0.29584803293859,-0.29381115730432
"Female",0.321411884862742,0.189994296665901,0.0609789731217778,0.42761484534958,-0.342219892959453
"Female",0.501083689644595,0.123845471407125,0.0389936546470662,0.336077184301214,0.845402565815448
"Female",0.459716450404465,0.114073114105648,0.0165637098366616,0.409646725653225,-0.527797235567324
"Female",0.373096266944872,0.134436454882228,0.0420678910192888,0.450399387153612,0.38895172409745
"Female",0.227214801755615,0.30205306351011,0.0612390785834251,0.40949305615085,0.255960044968224
"Female",0.412376900712148,0.181373824870187,0.0491727456709798,0.357076528746685,-0.356924990182432
"Male",0.301677721430937,0.263885830141322,0.0948335345289364,0.339602913898805,-0.36063889442492
"Female",0.409612583343946,0.149641700641827,0.0495774382103673,0.39116827780386,0.312987720496197
"Male",0.478711099374459,0.145767509708891,0.0718218637481763,0.303699527168473,0.10451521722572
"Male",0.402025237771664,0.219301427361681,0.037157748442321,0.341515586424334,-0.133084304787343
"Male",0.3071845393182,0.231886697965782,0.112551024393458,0.348377738322559,-0.391830659793632
"Female",0.372998116806289,0.14074802228787,0.0381423437047582,0.448111517201082,-0.690748083310705
"Female",0.459023989566676,0.131513584060006,0.0229739480810629,0.386488478292255,-0.914917790544008
"Female",0.377407193795889,0.173503943952456,0.0510435145697805,0.398045347681874,0.255012318760862
"Male",0.496980362367904,0.0859528688528751,0.0520814779494058,0.364985290829815,-0.70577227508711
"Female",0.247464922933554,0.326851867273566,0.105642789600581,0.320040420192299,0.372882812576668
"Female",0.492094859638181,0.0926944257172305,0.0453790608239757,0.369831653820613,0.822650622441967
"Male",0.457356172545403,0.110409243377151,0.038688052778535,0.393546531298911,-0.128040770509833
"Female",0.453525985064507,0.11303033703512,0.0253832203269055,0.408060457573468,-0.208225379998965
"Female",0.516771072173751,0.170194774756958,0.0684173518642401,0.244616801205051,-0.596696506824612
"Male",0.303242779654584,0.154767709018393,0.0384331955475343,0.50355631577949,-0.417926611553512
"Male",0.397266812561523,0.191252957874194,0.0608304091697195,0.350649820394564,-0.935085249024545
"Male",0.48748610039102,0.0602041731828804,0.0420297139897731,0.410280012436327,-0.579507494133571
"Male",0.498764112580623,0.106330431337573,0.0392610026161278,0.355644453465676,-1.35149317736032
"Male",0.474396715377426,0.0811184134697893,0.0287969256304444,0.415687945522341,-0.60167977965552
"Female",0.453545433781146,0.107252571875879,0.0245191745071002,0.414682819835875,-0.980511477303136
"Female",0.501931810806179,0.0711396703976614,0.0299344173040651,0.396994101492095,0.205346104966282
"Male",0.594241550219114,0.0816159905754572,0.0282449343114837,0.295897524893945,-0.967389746431368
"Female",0.504177472013596,0.145127314872763,0.0396380030425643,0.311057210071077,-0.222228920292718
"Female",0.366333267535085,0.112934039977274,0.047751690531032,0.472981001956609,-0.084543163886991
"Female",0.273856323504043,0.247320769763275,0.120116350625642,0.35870655610704,0.960303721863928
"Male",0.380705719483111,0.15252828263739,0.0996218080158965,0.367144189863603,-0.173546186256485
"Female",0.528050451595694,0.105967876987364,0.0429808970456927,0.323000774371249,0.138009663083667
"Male",0.273938672798227,0.29116694252335,0.0630414121732374,0.371852972505186,-0.408298617769977
"Female",0.399290215858501,0.162863304613609,0.12144189379632,0.31640458573157,0.148961931288135
"Male",0.373618515444899,0.103590227229494,0.0364344232001001,0.486356834125507,-0.458765918634884
"Male",0.493827153814148,0.0859602994354348,0.0334141540331902,0.386798392717227,-1.89119359711046
"Female",0.444444524940996,0.167270473014453,0.0602459365356431,0.328039065508908,0.55713071259658
"Female",0.508982063843302,0.117242147507924,0.0263610723645285,0.347414716284246,-0.130343333300852
"Female",0.463580190824901,0.193127937904624,0.0667351342472593,0.276556737023216,-0.304027686815402
"Male",0.591216851752432,0.0630819856663142,0.0236013976443837,0.32209976493687,-0.728548825027377
"Male",0.585102445595078,0.0306789033499301,0.0107443092646668,0.373474341790325,-1.27855354420491
"Female",0.518162941886588,0.105479492844995,0.0230668727363526,0.353290692532064,-1.05448301584449
"Female",0.535586715529222,0.0675367564028628,0.0113402841478238,0.385536243920091,-1.53331238554638
"Male",0.526133756705292,0.140239772840917,0.030479064150323,0.303147406303467,-0.0471452542409792
"Female",0.290562642721337,0.341124491407528,0.0750312378910697,0.293281627980064,0.671509732360823
"Female",0.467952699840891,0.170517750021923,0.0366585048843021,0.324871045252883,-1.14686535436496
"Female",0.412523997998538,0.138893642979602,0.0632065804982152,0.385375778523646,0.211374015248071
"Female",0.360168059797369,0.220110435710064,0.0383659716617667,0.3813555328308,0.189457417956039
"Male",0.327179783106989,0.248070397922668,0.0568066320321356,0.367943186938207,0.126116633524267
"Female",0.499701132761821,0.129300691937509,0.0667954457056986,0.304202729594971,1.04932406310363
"Male",0.223739243353412,0.307920228215662,0.118503221077374,0.349837307353552,0.129599490727933
"Male",0.279081772978397,0.224116176168431,0.115398602327372,0.3814034485258,-0.0894975614075064
"Female",0.530709447937376,0.168092322273277,0.0258927000529282,0.275305529736419,0.204343907156993
"Female",0.390266975299003,0.146030564152749,0.0452948167996455,0.418407643748603,-0.695693218485799
"Male",0.442726299317191,0.134133711420629,0.0325239619533542,0.390616027308826,-0.727317836699892
"Female",0.322380561372265,0.246224311813555,0.0747165350328177,0.356678591781362,0.550600867456009
"Male",0.532508119904401,0.104588831026715,0.0292758539437904,0.333627195125094,-0.585149581642374
"Female",0.419780947083548,0.17336555801214,0.0512761770796877,0.355577317824624,0.156361885517678
"Male",0.383508359930878,0.179443284702436,0.0226567351809213,0.414391620185764,-0.0314735864768366
"Female",0.490854670460881,0.20455372672043,0.0359000641232576,0.268691538695432,-0.0812687347921105
"Male",0.446690671168429,0.146816622621599,0.0683497002468478,0.338143005963124,-0.181040408509001
"Male",0.515003346441642,0.0712046950546957,0.0701713269121516,0.34362063159151,-0.558583761916789
"Female",0.265595980284916,0.286667134058798,0.101376948177797,0.346359937478489,0.721794062315419
"Female",0.416665337001671,0.0833268821955133,0.0248804126532303,0.475127368149586,-1.03630979400761
"Male",0.602276422567855,0.0657046721410217,0.0217399122224995,0.310278993068624,-0.585376730703275
"Male",0.54093420591502,0.0534239509565754,0.0292680659286806,0.376373777199725,-0.716610065000894
"Female",0.252918497290279,0.299255812395806,0.0245105080787588,0.423315182235156,-0.277280635903853
"Male",0.329374045972397,0.203300684084325,0.0722013371654258,0.395123932777852,0.00408002487167641
"Male",0.45117357774811,0.186468893191592,0.0357192139181809,0.326638315142117,-0.862685429682553
"Female",0.520750897344384,0.0748963118824231,0.0509092820344019,0.353443508738791,0.694627054707194
"Female",0.428957651784992,0.178134730351399,0.0686817290988874,0.324225888764722,-0.361188593221356
"Female",0.454595478427929,0.19005652877475,0.0553184957896341,0.300029497007687,-0.205912962070867
"Male",0.315408913171998,0.257888685357673,0.103100112499983,0.323602288970346,0.0348144077566711
"Female",0.57566936543043,0.0806329910091852,0.0175290983533956,0.32616854520699,-0.311049669974837
"Male",0.470862495352087,0.128982211765999,0.0334520433682005,0.366703249513713,-1.38743796613057
"Male",0.297079770837495,0.270798696290977,0.0867710618360843,0.345350471035444,-0.00402797392900078
"Female",0.425520237768364,0.181974912184419,0.039113469946256,0.353391380100961,0.0421594384430528
"Female",0.442200039075298,0.164483394335863,0.108863602379341,0.284452964209497,0.0638189435841681
"Female",0.307253522253528,0.192919937782925,0.0594365414656168,0.44038999849793,-0.204271998924329
"Female",0.523007384550595,0.116327382480992,0.0434395079824888,0.317225724985924,-0.12591170369126
"Female",0.389499393977047,0.109809347741218,0.0723196907583953,0.42837156752334,0.111887360818393
"Female",0.518189652051409,0.113954463292568,0.0514367911720032,0.316419093484019,0.243747999339285
"Male",0.386858516028932,0.147959219996233,0.0574888272828498,0.407693436691985,-0.896713078342149
"Male",0.493545333448645,0.140864768202783,0.0322150314261031,0.333374866922469,-1.09473334057695
"Female",0.375749067427923,0.262917959606731,0.110506072667074,0.250826900298272,0.514742675934937
"Male",0.360575161584674,0.193758285148139,0.0685351034177041,0.377131449849484,-1.82623502290684
"Male",0.421630055071169,0.196051141227107,0.0460715183343638,0.33624728536736,-0.602787970189102
"Male",0.320197506730878,0.211075176853642,0.109093252328005,0.359634064087475,0.0531743112345152
"Male",0.365853912448503,0.272637219352792,0.057584529475133,0.303924338723572,-0.106883918945219
"Female",0.290638897453067,0.284346434697005,0.124407332765217,0.300607335084711,0.630528378563392
"Female",0.400899309545506,0.197553305063745,0.0739665448927493,0.327580840498,-0.623374226982287
"Female",0.333824833380965,0.210919872769564,0.0355883173164225,0.419666976533049,0.854045924151912
"Male",0.14777164159833,0.450257642506945,0.152042371026492,0.249928344868233,0.173765736758265
"Female",0.436345045940273,0.0898097402217611,0.0646658518089177,0.409179362029048,-0.195921975068988
"Female",0.280741178610241,0.297507778009343,0.0605238198928697,0.361227223487546,0.354747964935328
"Male",0.419435636539379,0.161605692279148,0.0730989988175733,0.3458596723639,0.570048610022498
"Female",0.464928894555934,0.0697624118211077,0.0172114138256682,0.44809727979729,-0.150904856730459
"Female",0.206880126382328,0.347691119672852,0.158399378049068,0.287029375895752,0.107881558899297
"Female",0.26325129943849,0.366224265428007,0.0437703714040013,0.326754063729501,-0.169217168872987
"Female",0.601382519406844,0.082196904423178,0.0209940154181812,0.295426560751797,0.575572458390288
"Male",0.356080370904142,0.181652233157626,0.0984995865758227,0.363767809362409,-0.419756987719734
"Female",0.465350338362328,0.0840797536289886,0.0743235074494946,0.376246400559189,0.475447636841266
"Female",0.340371836025445,0.184424188564189,0.105239666888143,0.369964308522223,0.589276871712026
"Male",0.500194730046036,0.141896283398596,0.0328558478672656,0.325053138688103,-1.12092536634193
"Male",0.481096405813691,0.123899042996282,0.0226574544125498,0.372347096777477,-0.132732137128918
"Male",0.405186944452552,0.192926895768449,0.0380954661257546,0.363790693653245,-0.390127744772322
"Female",0.464046367344907,0.112125220289225,0.0209059150790201,0.402922497286849,-0.541515478390517
"Female",0.41349591955204,0.132249160116703,0.043331303106971,0.410923617224286,-0.32032799730791
"Female",0.354599479813586,0.199799866449964,0.0588503903910445,0.386750263345406,-0.20116937430653
"Male",0.214745439757877,0.245767683664766,0.0692255538553173,0.47026132272204,-0.0476663945938594
"Female",0.543063934584826,0.0754717444175105,0.0184368284613075,0.363027492536356,-0.977854919481737
"Female",0.380890120173414,0.16902120117012,0.036924121836087,0.413164556820379,-0.533957604343682
"Male",0.450172580074005,0.139925905617684,0.0492626636715599,0.360638850636751,0.117021556781104
"Male",0.535415032671671,0.0875240816622539,0.0825043299316691,0.294556555734406,0.0464667753460205
"Male",0.423604340623151,0.206616565487256,0.0551267067991593,0.314652387090434,-0.136610567942805
"Male",0.343800836643825,0.168327548710127,0.0422216661361467,0.445649948509901,-1.27790905574122
"Female",0.536032924129346,0.0862775426546566,0.04121095760443,0.336478575611567,-0.595988605651057
"Male",0.325552083659941,0.207005139575618,0.0693092756730299,0.398133501091411,-1.05378298129747
"Male",0.449237719646134,0.15144726813955,0.0371225256314575,0.362192486582858,-1.03820248097841
"Female",0.506542666786473,0.135618143466774,0.0274236454518437,0.33041554429491,-0.380173580515619
"Female",0.248655884502525,0.377697961871052,0.140311795211138,0.233334358415286,0.917682442667256
